source,postType,city,location,title,price,surface,rooms,furnished,url,scrape_date,post_code
Pararius,Buy,amsterdam,1092 GV Amsterdam (Transvaalbuurt),Huis Laing's Nekstraat 61 H,€ 885.000 k.k.,132 m²,5 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/799017bf/laing-s-nekstraat,2024-12-07,1092 GV
Pararius,Buy,amsterdam,1035 PR Amsterdam (Oostzanerwerf),Huis Zuideinde 422,€ 450.000 k.k.,51 m²,2 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/abf07e53/zuideinde,2024-12-07,1035 PR
Pararius,Buy,amsterdam,1106 EG Amsterdam (Holendrecht),Huis Maldenhof 201,€ 525.000 k.k.,111 m²,4 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/8e2f77da/maldenhof,2024-12-07,1106 EG
Pararius,Buy,amsterdam,1015 GC Amsterdam (Grachtengordel-West),Huis Brouwersgracht 69 F,€ 369.000 v.o.n.,35 m²,1 kamer,,https://www.pararius.nl/huis-te-koop/amsterdam/a78bb726/brouwersgracht,2024-12-07,1015 GC
Pararius,Buy,amsterdam,1075 CX Amsterdam (Willemspark),Huis Koninginneweg 14,€ 2.600.000 k.k.,195 m²,5 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/3b2eb27a/koninginneweg,2024-12-07,1075 CX
Pararius,Buy,amsterdam,1035 HN Amsterdam (Oostzanerwerf),Huis Dwergvinvisstraat 45,€ 450.000 k.k.,96 m²,4 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/ce7cf694/dwergvinvisstraat,2024-12-07,1035 HN
Pararius,Buy,amsterdam,1060 MG Amsterdam (De Aker),Huis Groenlandstraat 10,€ 650.000 k.k.,144 m²,5 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/5b5adff3/groenlandstraat,2024-12-07,1060 MG
Pararius,Buy,amsterdam,1035 XX Amsterdam (Oostzanerwerf),Huis Jacob Honigstraat 22,€ 625.000 k.k.,91 m²,5 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/25903c72/jacob-honigstraat,2024-12-07,1035 XX
Pararius,Buy,amsterdam,1109 AH Amsterdam (Driemond),Huis Zandpad-Driemond 66,€ 475.000 k.k.,96 m²,4 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/7cfce8a6/zandpad-driemond,2024-12-07,1109 AH
Pararius,Buy,amsterdam,1052 VG Amsterdam (Frederik Hendrikbuurt),Huis Gillis van Ledenberchstraat 14 N,€ 1.300.000 k.k.,148 m²,5 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/7fc0875a/gillis-van-ledenberchstraat,2024-12-07,1052 VG
Pararius,Buy,amsterdam,1087 JT Amsterdam (IJburg-West),Huis Zwanebloemlaan 105,€ 1.275.000 k.k.,208 m²,6 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/e6bfda19/zwanebloemlaan,2024-12-07,1087 JT
Pararius,Buy,amsterdam,1106 ZN Amsterdam (Gein),Huis Hendrik Hosstraat 14,€ 450.000 k.k.,111 m²,5 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/026bd0a9/hendrik-hosstraat,2024-12-07,1106 ZN
Pararius,Buy,amsterdam,1022 XX Amsterdam (IJplein/Vogelbuurt),Huis Lange Vogelstraat 17,€ 400.000 k.k.,49 m²,4 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/0799eb82/lange-vogelstraat,2024-12-07,1022 XX
Pararius,Buy,amsterdam,1024 EZ Amsterdam (Waterlandpleinbuurt),Huis Grootslagstraat 50,€ 550.000 k.k.,110 m²,4 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/2e2db91e/grootslagstraat,2024-12-07,1024 EZ
Pararius,Buy,amsterdam,1071 JL Amsterdam (Museumkwartier),Huis Cornelis Schuytstraat 62,€ 2.800.000 k.k.,273 m²,9 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/96467a8e/cornelis-schuytstraat,2024-12-07,1071 JL
Pararius,Buy,amsterdam,1069 VW Amsterdam (De Punt),Huis Wierdestraat 7,€ 505.000 k.k.,100 m²,6 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/4cabd0fc/wierdestraat,2024-12-07,1069 VW
Pararius,Buy,amsterdam,1066 PT Amsterdam (Sloten/Nieuw-Sloten),Huis Vorselaarstraat 70,€ 650.000 k.k.,120 m²,4 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/db80b591/vorselaarstraat,2024-12-07,1066 PT
Pararius,Buy,amsterdam,1066 CD Amsterdam (Sloten/Nieuw-Sloten),Huis Sloterweg 1057,€ 425.000 k.k.,65 m²,3 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/209c1628/sloterweg,2024-12-07,1066 CD
Pararius,Buy,amsterdam,1023 EC Amsterdam (Tuindorp Nieuwendam),Huis Monnikendammerweg 22,€ 795.000 k.k.,95 m²,6 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/abc2af6d/monnikendammerweg,2024-12-07,1023 EC
Pararius,Buy,amsterdam,1025 KW Amsterdam (Nieuwendammerdijk/Buiksloterdijk),Huis Nieuwendammer Molenpad 15,€ 1.250.000 k.k.,125 m²,7 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/f782e768/nieuwendammer-molenpad,2024-12-07,1025 KW
Pararius,Buy,amsterdam,1013 JA Amsterdam (Haarlemmerbuurt),Huis Binnen Oranjestraat 24,€ 850.000 k.k.,88 m²,3 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/cb194094/binnen-oranjestraat,2024-12-07,1013 JA
Pararius,Buy,amsterdam,1066 GP Amsterdam (Sloten/Nieuw-Sloten),Huis John Coltranestraat 24,€ 635.000 k.k.,110 m²,4 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/7b55dee2/john-coltranestraat,2024-12-07,1066 GP
Pararius,Buy,amsterdam,1067 HZ Amsterdam (Geuzenveld),Huis Jan Bongastraat 6,€ 675.000 k.k.,126 m²,5 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/d272696e/jan-bongastraat,2024-12-07,1067 HZ
Pararius,Buy,amsterdam,1064 DC Amsterdam (Slotermeer-Zuidoost),Huis Dom H. van der Laanstraat 18,€ 800.000 k.k.,125 m²,6 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/9e5fc4e4/dom-h-van-der-laanstraat,2024-12-07,1064 DC
Pararius,Buy,amsterdam,1035 PP Amsterdam (Oostzanerwerf),Huis Zuideinde 336,€ 1.325.000 k.k.,111 m²,4 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/089ba1b5/zuideinde,2024-12-07,1035 PP
Pararius,Buy,amsterdam,1035 PP Amsterdam (Oostzanerwerf),Huis Zuideinde 336,€ 1.325.000 k.k.,111 m²,4 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/cbcf2c39/zuideinde,2024-12-07,1035 PP
Pararius,Buy,amsterdam,1087 JE Amsterdam (IJburg-West),Huis Sem Presserhof 129,€ 775.000 k.k.,153 m²,6 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/d8a610e7/sem-presserhof,2024-12-07,1087 JE
Pararius,Buy,amsterdam,1060 RW Amsterdam (De Aker),Huis Örehof 4,€ 795.000 k.k.,163 m²,5 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/99931918/oerehof,2024-12-07,1060 RW
Pararius,Buy,amsterdam,1064 BA Amsterdam (Slotermeer-Zuidoost),Huis Burgemeester Van Tienhovengracht 8,€ 550.000 k.k.,72 m²,4 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/d109a391/burgemeester-van-tienhovengracht,2024-12-07,1064 BA
Pararius,Buy,amsterdam,1025 NT Amsterdam (Tuindorp Buiksloot),Huis Zuid-Bevelandstraat 8,€ 585.000 k.k.,73 m²,5 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/a615ac5f/zuid-bevelandstraat,2024-12-07,1025 NT
Pararius,Buy,amsterdam,1015 LZ Amsterdam (Jordaan),Huis Westerstraat 139 H,€ 1.195.000 k.k.,176 m²,7 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/95ed05d0/westerstraat,2024-12-07,1015 LZ
Pararius,Buy,amsterdam,1096 BA Amsterdam (Omval/Overamstel),Huis Spaklerweg 8,€ 529.000 v.o.n.,88 m²,3 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/e0de5435/spaklerweg,2024-12-07,1096 BA
Pararius,Buy,amsterdam,1033 KB Amsterdam (Tuindorp Oostzaan),Huis Abrikozenstraat 32,€ 475.000 k.k.,81 m²,3 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/11c197c0/abrikozenstraat,2024-12-07,1033 KB
Pararius,Buy,amsterdam,1015 LA Amsterdam (Jordaan),Huis Boomstraat 35 H,€ 1.425.000 k.k.,189 m²,7 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/bb13872a/boomstraat,2024-12-07,1015 LA
Pararius,Buy,amsterdam,1087 KB Amsterdam (IJburg-West),Huis Lisdoddelaan 89,€ 1.450.000 k.k.,173 m²,5 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/5c668c3d/lisdoddelaan,2024-12-07,1087 KB
Pararius,Buy,amsterdam,1066 WH Amsterdam (Sloten/Nieuw-Sloten),Huis Schaarbeekstraat 28,€ 549.000 k.k.,118 m²,5 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/e9c11f3a/schaarbeekstraat,2024-12-07,1066 WH
Pararius,Buy,amsterdam,1036 LN Amsterdam (Tuindorp Oostzaan),Huis Rijsbesstraat 16,€ 800.000 k.k.,137 m²,5 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/4c56f192/rijsbesstraat,2024-12-07,1036 LN
Pararius,Buy,amsterdam,1087 MB Amsterdam (IJburg-Zuid),Huis Jan Vrijmanstraat 147,€ 995.000 k.k.,128 m²,6 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/ea84d0e2/jan-vrijmanstraat,2024-12-07,1087 MB
Pararius,Buy,amsterdam,1011 VZ Amsterdam (Nieuwmarkt/Lastage),Huis Oosterdok 39,€ 369.000 v.o.n.,50 m²,3 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/9a70faa6/oosterdok,2024-12-07,1011 VZ
Pararius,Buy,amsterdam,1060 RZ Amsterdam (De Aker),Huis Eurokade 1,€ 700.000 k.k.,169 m²,6 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/ba327a3f/eurokade,2024-12-07,1060 RZ
Pararius,Buy,amsterdam,1066 DA Amsterdam (Sloten/Nieuw-Sloten),Huis Gerrit van der Puijstraat 4,€ 793.000 k.k.,130 m²,6 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/54fd2901/gerrit-van-der-puijstraat,2024-12-07,1066 DA
Pararius,Buy,amsterdam,1065 DC Amsterdam (Slotervaart-Zuid),Huis Jacques Veltmanstraat 315,€ 695.000 k.k.,117 m²,4 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/741f4754/jacques-veltmanstraat,2024-12-07,1065 DC
Pararius,Buy,amsterdam,1098 AM Amsterdam (Middenmeer),Huis Middenweg 171 A,€ 2.250.000 k.k.,271 m²,12 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/6904a69b/middenweg,2024-12-07,1098 AM
Pararius,Buy,amsterdam,1033 XW Amsterdam (Oostzanerwerf),Huis Schutterweg 75,€ 795.000 k.k.,141 m²,4 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/5b451881/schutterweg,2024-12-07,1033 XW
Pararius,Buy,amsterdam,1011 TE Amsterdam (Nieuwmarkt/Lastage),Huis Prins Hendrikkade 510 K,€ 445.000 v.o.n.,55 m²,3 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/0ed7020c/prins-hendrikkade,2024-12-07,1011 TE
Pararius,Buy,amsterdam,1033 TJ Amsterdam (Tuindorp Oostzaan),Huis Pomonastraat 54,€ 395.000 k.k.,69 m²,3 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/b7b6dd0d/pomonastraat,2024-12-07,1033 TJ
Pararius,Buy,amsterdam,1035 TW Amsterdam (Kadoelen),Huis Stoombootweg 22,€ 1.450.000 k.k.,197 m²,9 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/fd731a08/stoombootweg,2024-12-07,1035 TW
Pararius,Buy,amsterdam,1060 NP Amsterdam (De Aker),Huis Pyreneeën 1,€ 895.000 k.k.,198 m²,8 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/7a603366/pyreneeen,2024-12-07,1060 NP
Pararius,Buy,amsterdam,1106 ZH Amsterdam (Gein),Huis Willem Gerresepad 77,€ 560.000 k.k.,116 m²,5 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/e1c18837/willem-gerresepad,2024-12-07,1106 ZH
Pararius,Buy,amsterdam,1066 WE Amsterdam (Sloten/Nieuw-Sloten),Huis Willebroekstraat 27,€ 610.000 k.k.,122 m²,4 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/ae883c60/willebroekstraat,2024-12-07,1066 WE
Pararius,Buy,amsterdam,1033 AD Amsterdam (Tuindorp Oostzaan),Huis Dierenriem 15,€ 585.000 k.k.,109 m²,6 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/64493ebe/dierenriem,2024-12-07,1033 AD
Pararius,Buy,amsterdam,1060 NV Amsterdam (De Aker),Huis Brenner 70,€ 495.000 k.k.,108 m²,5 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/2124b9d1/brenner,2024-12-07,1060 NV
Pararius,Buy,amsterdam,1012 PX Amsterdam (Burgwallen-Nieuwe Zijde),Huis Sint Geertruidensteeg 12,€ 450.000 k.k.,44 m²,2 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/c125ff57/sint-geertruidensteeg,2024-12-07,1012 PX
Pararius,Buy,amsterdam,1013 JS Amsterdam (Haarlemmerbuurt),Huis Vinkenstraat 20,€ 1.295.000 k.k.,119 m²,4 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/275a74c6/vinkenstraat,2024-12-07,1013 JS
Pararius,Buy,amsterdam,1021 CX Amsterdam (IJplein/Vogelbuurt),Huis Putterstraat,€ 975.000 k.k.,139 m²,6 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/6ab3408f/putterstraat,2024-12-07,1021 CX
Pararius,Buy,amsterdam,1104 VD Amsterdam (K-buurt),Huis Kervelplantsoen 17,€ 680.000 k.k.,156 m²,5 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/9e57c86c/kervelplantsoen,2024-12-07,1104 VD
Pararius,Buy,amsterdam,1054 DM Amsterdam (Helmersbuurt),Huis Eerste Helmersstraat 107 H,€ 3.495.000 k.k.,427 m²,10 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/c3bc9354/eerste-helmersstraat,2024-12-07,1054 DM
Pararius,Buy,amsterdam,1067 TH Amsterdam (Lutkemeer/Ookmeer),Huis Lutkemeerweg 238,€ 1.965.000 k.k.,247 m²,7 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/2f67ff45/lutkemeerweg,2024-12-07,1067 TH
Pararius,Buy,amsterdam,1033 CN Amsterdam (Tuindorp Oostzaan),Huis Spicastraat 8,€ 425.000 k.k.,55 m²,3 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/48f71a7e/spicastraat,2024-12-07,1033 CN
Pararius,Buy,amsterdam,1017 AL Amsterdam (Grachtengordel-Zuid),Huis Amstel 254 S,€ 849.000 v.o.n.,71 m²,3 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/c81b2c2c/amstel,2024-12-07,1017 AL
Pararius,Buy,amsterdam,1017 AL Amsterdam (Grachtengordel-Zuid),Huis Amstel 256 L,€ 1.125.000 v.o.n.,103 m²,3 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/65cc501b/amstel,2024-12-07,1017 AL
Pararius,Buy,amsterdam,1019 XB Amsterdam (Oostelijk Havengebied),Huis Stokerkade 126,€ 1.250.000 k.k.,145 m²,5 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/bad856cd/stokerkade,2024-12-07,1019 XB
Pararius,Buy,amsterdam,1104 HG Amsterdam (Geerdinkhof/Kantershof),Huis Kantershof 594,€ 400.000 k.k.,155 m²,6 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/6ab03221/kantershof,2024-12-07,1104 HG
Pararius,Buy,amsterdam,1014 ZE Amsterdam (Houthavens),Huis Stettineiland 124,€ 1.995.000 k.k.,232 m²,6 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/83323bbb/stettineiland,2024-12-07,1014 ZE
Pararius,Buy,amsterdam,1071 GW Amsterdam (Museumkwartier),Huis Willemsparkweg 127,€ 3.495.000 k.k.,397 m²,8 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/6ac9ed85/willemsparkweg,2024-12-07,1071 GW
Pararius,Buy,amsterdam,1087 CH Amsterdam (IJburg-West),Huis Daguerrestraat 34,€ 795.000 k.k.,150 m²,6 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/3157502b/daguerrestraat,2024-12-07,1087 CH
Pararius,Buy,amsterdam,1033 BW Amsterdam (Oostzanerwerf),Huis Kometensingel 70,€ 575.000 k.k.,108 m²,4 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/b68ac8e3/kometensingel,2024-12-07,1033 BW
Pararius,Buy,amsterdam,1067 VR Amsterdam (Geuzenveld),Huis J.G. Suurhoffstraat 101,€ 540.000 k.k.,102 m²,4 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/6a90afb8/j-g-suurhoffstraat,2024-12-07,1067 VR
Pararius,Buy,amsterdam,1077 XM Amsterdam (Prinses Irenebuurt e.o.),Huis Willem Pijperstraat 66,€ 1.566.000 k.k.,168 m²,6 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/9e622129/willem-pijperstraat,2024-12-07,1077 XM
Pararius,Buy,amsterdam,1060 PL Amsterdam (De Aker),Huis Lomondlaan 19,€ 585.000 k.k.,110 m²,5 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/0a5dba07/lomondlaan,2024-12-07,1060 PL
Pararius,Buy,amsterdam,1015 CE Amsterdam (Grachtengordel-West),Huis Keizersgracht 69 E,€ 500.000 v.o.n.,49 m²,3 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/b8b32c7f/keizersgracht,2024-12-07,1015 CE
Pararius,Buy,amsterdam,1053 GB Amsterdam (Bellamybuurt),Huis Kinkerstraat 286 1,€ 1.995.000 k.k.,470 m²,20 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/948d44d9/kinkerstraat,2024-12-07,1053 GB
Pararius,Buy,amsterdam,1053 GB Amsterdam (Bellamybuurt),Huis Kinkerstraat 284 H,€ 1.995.000 k.k.,470 m²,20 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/1c324271/kinkerstraat,2024-12-07,1053 GB
Pararius,Buy,amsterdam,1011 GX Amsterdam (Nieuwmarkt/Lastage),Huis Krom Boomssloot 32 H,€ 1.000.000 k.k.,130 m²,6 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/a8fe2df6/krom-boomssloot,2024-12-07,1011 GX
Pararius,Buy,amsterdam,1013 EB Amsterdam (Haarlemmerbuurt),Huis Binnen Wieringerstraat 24,€ 1.185.000 k.k.,130 m²,5 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/3a1c8ec9/binnen-wieringerstraat,2024-12-07,1013 EB
Pararius,Buy,amsterdam,1019 VE Amsterdam (Oostelijk Havengebied),Huis Mortelstraat 111,€ 1.650.000 k.k.,205 m²,6 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/4c3d6f1a/mortelstraat,2024-12-07,1019 VE
Pararius,Buy,amsterdam,1107 DJ Amsterdam (Gein),Huis Wethouder Wierdelsstraat 57,€ 475.000 k.k.,104 m²,5 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/f57f4d9f/wethouder-wierdelsstraat,2024-12-07,1107 DJ
Pararius,Buy,amsterdam,1034 ZL Amsterdam (Banne Buiksloot),Huis Noordhollandschkanaaldijk 24,€ 900.000 k.k.,94 m²,4 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/76fab80a/noordhollandschkanaaldijk,2024-12-07,1034 ZL
Pararius,Buy,amsterdam,1067 VW Amsterdam (Geuzenveld),Huis P. Lieftinckstraat 23,€ 495.000 k.k.,101 m²,4 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/3f2b8bd5/p-lieftinckstraat,2024-12-07,1067 VW
Pararius,Buy,amsterdam,1082 AK Amsterdam (Buitenveldert-West),Huis Imstenrade 53,€ 1.225.000 k.k.,191 m²,6 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/42c9fe14/imstenrade,2024-12-07,1082 AK
Pararius,Buy,amsterdam,1015 CH Amsterdam (Grachtengordel-West),Huis Keizersgracht 99 F,€ 600.000 v.o.n.,54 m²,2 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/3839e749/keizersgracht,2024-12-07,1015 CH
Pararius,Buy,amsterdam,1063 EC Amsterdam (Slotermeer-Noordoost),Huis Johan Herman Doornstraat 14,€ 475.000 k.k.,90 m²,4 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/f7378013/johan-herman-doornstraat,2024-12-07,1063 EC
Pararius,Buy,amsterdam,1064 LT Amsterdam (Slotermeer-West),Huis Thomas à Kempisstraat 55 57,€ 900.000 k.k.,164 m²,6 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/730d4ef8/thomas-a-kempisstraat,2024-12-07,1064 LT
Pararius,Buy,amsterdam,1026 CH Amsterdam (Waterland),Huis Durgerdammerdijk,€ 1.295.000 v.o.n.,192 m²,7 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/db9c86a5/durgerdammerdijk,2024-12-07,1026 CH
Pararius,Buy,amsterdam,1087 LS Amsterdam (IJburg-Zuid),Huis Emmy Andriessestraat 381,€ 1.125.000 k.k.,191 m²,7 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/9c7d5ecf/emmy-andriessestraat,2024-12-07,1087 LS
Pararius,Buy,amsterdam,1066 WS Amsterdam (Sloten/Nieuw-Sloten),Huis Denderhof 12,Prijs op aanvraag,109 m²,3 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/f79b4429/denderhof,2024-12-07,1066 WS
Pararius,Buy,amsterdam,1033 CH Amsterdam (Tuindorp Oostzaan),Huis Zonneweg 61,€ 450.000 k.k.,55 m²,3 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/8bd0ca06/zonneweg,2024-12-07,1033 CH
Pararius,Buy,amsterdam,1060 RL Amsterdam (De Aker),Huis H. Diesveldsingel 45,€ 695.000 k.k.,146 m²,4 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/ee9a763a/h-diesveldsingel,2024-12-07,1060 RL
Pararius,Buy,amsterdam,1022 KH Amsterdam (Elzenhagen),Huis A. Moenstraat 11,€ 725.000 k.k.,112 m²,4 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/e8d28419/a-moenstraat,2024-12-07,1022 KH
Pararius,Buy,amsterdam,1016 KE Amsterdam (Jordaan),Huis Bloemgracht 55,€ 1.550.000 k.k.,137 m²,6 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/38239a73/bloemgracht,2024-12-07,1016 KE
Pararius,Buy,amsterdam,1015 BX Amsterdam (Grachtengordel-West),Huis Herenstraat 1,€ 1.495.000 k.k.,144 m²,6 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/f3b7489c/herenstraat,2024-12-07,1015 BX
Pararius,Buy,amsterdam,1067 WH Amsterdam (Geuzenveld),Huis L.J.M. Beelstraat 21,€ 675.000 k.k.,136 m²,4 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/542a8640/l-j-m-beelstraat,2024-12-07,1067 WH
Pararius,Buy,amsterdam,1019 DC Amsterdam (Oostelijk Havengebied),Huis J.F. van Hengelstraat 74,€ 850.000 k.k.,117 m²,5 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/3c71761c/j-f-van-hengelstraat,2024-12-07,1019 DC
Pararius,Buy,amsterdam,1067 AX Amsterdam (Geuzenveld),Huis Joost Bilhamerstraat 15,€ 498.000 k.k.,100 m²,5 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/6c3585be/joost-bilhamerstraat,2024-12-07,1067 AX
Pararius,Buy,amsterdam,1035 SK Amsterdam (Kadoelen),Huis Thomas Prinslaan 123,€ 589.000 k.k.,107 m²,4 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/c68cceb2/thomas-prinslaan,2024-12-07,1035 SK
Pararius,Buy,amsterdam,1028 BN Amsterdam (Waterland),Huis Dorpsweg Ransdorp 12,€ 1.050.000 k.k.,134 m²,4 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/e72a26f5/dorpsweg-ransdorp,2024-12-07,1028 BN
Pararius,Buy,amsterdam,1063 NV Amsterdam (Slotermeer-West),Huis Burgemeester Van Leeuwenlaan 156,€ 500.000 k.k.,101 m²,4 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/2d44f638/burgemeester-van-leeuwenlaan,2024-12-07,1063 NV
Pararius,Buy,amsterdam,1015 TN Amsterdam (Jordaan),Huis Bloemgracht 110 A,€ 1.950.000 k.k.,180 m²,9 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/638b14bf/bloemgracht,2024-12-07,1015 TN
Pararius,Buy,amsterdam,1024 EK Amsterdam (Waterlandpleinbuurt),Huis Markengouw 420,€ 785.000 k.k.,136 m²,5 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/fca4f008/markengouw,2024-12-07,1024 EK
Pararius,Buy,amsterdam,1071 EW Amsterdam (Museumkwartier),Huis Van Eeghenstraat 63,€ 5.650.000 k.k.,336 m²,7 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/09262dec/van-eeghenstraat,2024-12-07,1071 EW
Pararius,Buy,amsterdam,1034 JK Amsterdam (Banne Buiksloot),Huis Fregatstraat 9,€ 675.000 k.k.,131 m²,5 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/ec198378/fregatstraat,2024-12-07,1034 JK
Pararius,Buy,amsterdam,1087 KH Amsterdam (IJburg-West),Huis Lumièrestraat 32,€ 650.000 k.k.,106 m²,4 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/f80964c6/lumierestraat,2024-12-07,1087 KH
Pararius,Buy,amsterdam,1063 AZ Amsterdam (Slotermeer-Noordoost),Huis Burgemeester Vening Meineszlaan 153,€ 575.000 k.k.,108 m²,6 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/8bb2fb9d/burgemeester-vening-meineszlaan,2024-12-07,1063 AZ
Pararius,Buy,amsterdam,1019 EZ Amsterdam (Oostelijk Havengebied),Huis Ertskade 364,€ 689.000 v.o.n.,108 m²,4 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/352ba84f/ertskade,2024-12-07,1019 EZ
Pararius,Buy,amsterdam,1012 DV Amsterdam (Burgwallen-Oude Zijde),Huis Oudezijds Achterburgwal 144,€ 1.525.000 k.k.,372 m²,8 kamers,,https://www.pararius.nl/huis-te-koop/amsterdam/439feb46/oudezijds-achterburgwal,2024-12-07,1012 DV
